"","station","year","month","day","hour","date","rain","temp","rhum","msl","wdsp","wddir"
"8098","DUBLIN AIRPORT",2017,12,4,9,2017-12-04 09:00:00,0,6.7,94,1035.5,10,280
"8099","DUBLIN AIRPORT",2017,12,4,10,2017-12-04 10:00:00,0,6.9,94,1036.1,10,290
"8100","DUBLIN AIRPORT",2017,12,4,11,2017-12-04 11:00:00,0,7,94,1036.3,9,290
"8101","DUBLIN AIRPORT",2017,12,4,12,2017-12-04 12:00:00,0,6.5,94,1036.1,11,270
"8102","DUBLIN AIRPORT",2017,12,4,13,2017-12-04 13:00:00,0,6.7,96,1036,11,270
"8103","DUBLIN AIRPORT",2017,12,4,14,2017-12-04 14:00:00,0,7,93,1035.7,11,260
"8104","DUBLIN AIRPORT",2017,12,4,15,2017-12-04 15:00:00,0,7,91,1035.8,12,260
"8105","DUBLIN AIRPORT",2017,12,4,16,2017-12-04 16:00:00,0,7,88,1036,13,260
"8106","DUBLIN AIRPORT",2017,12,4,17,2017-12-04 17:00:00,0,7,88,1036.2,12,260
"8107","DUBLIN AIRPORT",2017,12,4,18,2017-12-04 18:00:00,0,7,88,1036.4,10,260
"8108","DUBLIN AIRPORT",2017,12,4,19,2017-12-04 19:00:00,0,6.9,90,1036.4,9,240
"8109","DUBLIN AIRPORT",2017,12,4,20,2017-12-04 20:00:00,0,6.9,88,1036.3,8,240
"8110","DUBLIN AIRPORT",2017,12,4,21,2017-12-04 21:00:00,0,6.8,91,1036.2,8,250
"8111","DUBLIN AIRPORT",2017,12,4,22,2017-12-04 22:00:00,0,6.7,88,1036.1,9,240
"8112","DUBLIN AIRPORT",2017,12,4,23,2017-12-04 23:00:00,0,6.6,90,1036.3,8,250
"8113","DUBLIN AIRPORT",2017,12,5,0,2017-12-05,0,6.3,91,1036.2,9,260
"8114","DUBLIN AIRPORT",2017,12,5,1,2017-12-05 01:00:00,0,6.4,89,1036,7,240
"8115","DUBLIN AIRPORT",2017,12,5,2,2017-12-05 02:00:00,0,6.5,87,1035.8,7,240
"8116","DUBLIN AIRPORT",2017,12,5,3,2017-12-05 03:00:00,0,5.9,92,1035.6,8,240
"8117","DUBLIN AIRPORT",2017,12,5,4,2017-12-05 04:00:00,0,6.2,83,1035.2,7,240
"8118","DUBLIN AIRPORT",2017,12,5,5,2017-12-05 05:00:00,0,6.1,83,1035,8,230
"8119","DUBLIN AIRPORT",2017,12,5,6,2017-12-05 06:00:00,0,5.9,85,1034.7,7,230
"8120","DUBLIN AIRPORT",2017,12,5,7,2017-12-05 07:00:00,0,5.7,86,1034.7,9,230
"8121","DUBLIN AIRPORT",2017,12,5,8,2017-12-05 08:00:00,0,5.5,87,1034.6,9,230
"8122","DUBLIN AIRPORT",2017,12,5,9,2017-12-05 09:00:00,0,5.4,87,1034.7,11,230
"8123","DUBLIN AIRPORT",2017,12,5,10,2017-12-05 10:00:00,0,5.8,85,1034.5,10,230
"8124","DUBLIN AIRPORT",2017,12,5,11,2017-12-05 11:00:00,0,6.2,83,1034.3,9,230
"8125","DUBLIN AIRPORT",2017,12,5,12,2017-12-05 12:00:00,0,7,80,1033.4,10,230
"8126","DUBLIN AIRPORT",2017,12,5,13,2017-12-05 13:00:00,0,7.6,77,1032.6,12,230
"8127","DUBLIN AIRPORT",2017,12,5,14,2017-12-05 14:00:00,0,7.6,80,1031.9,13,230
"8128","DUBLIN AIRPORT",2017,12,5,15,2017-12-05 15:00:00,0,8,76,1031.5,12,220
"8129","DUBLIN AIRPORT",2017,12,5,16,2017-12-05 16:00:00,0,7.9,76,1031.2,12,220
"8130","DUBLIN AIRPORT",2017,12,5,17,2017-12-05 17:00:00,0,8.2,75,1031,10,210
"8131","DUBLIN AIRPORT",2017,12,5,18,2017-12-05 18:00:00,0,8.3,78,1030.6,10,220
"8132","DUBLIN AIRPORT",2017,12,5,19,2017-12-05 19:00:00,0,8.1,82,1030.3,9,220
"8133","DUBLIN AIRPORT",2017,12,5,20,2017-12-05 20:00:00,0,8.2,85,1029.9,10,210
"8134","DUBLIN AIRPORT",2017,12,5,21,2017-12-05 21:00:00,0,8.5,85,1029.3,10,220
"8135","DUBLIN AIRPORT",2017,12,5,22,2017-12-05 22:00:00,0,8.2,89,1028.7,10,220
"8136","DUBLIN AIRPORT",2017,12,5,23,2017-12-05 23:00:00,0,8.7,81,1028.1,9,220
"8137","DUBLIN AIRPORT",2017,12,6,0,2017-12-06,0,9,80,1027.6,10,220
"8138","DUBLIN AIRPORT",2017,12,6,1,2017-12-06 01:00:00,0,9.5,78,1026.9,7,200
"8139","DUBLIN AIRPORT",2017,12,6,2,2017-12-06 02:00:00,0,9.8,77,1026.1,10,210
"8140","DUBLIN AIRPORT",2017,12,6,3,2017-12-06 03:00:00,0,9.8,77,1025.3,13,220
"8141","DUBLIN AIRPORT",2017,12,6,4,2017-12-06 04:00:00,0,10.2,76,1024.1,13,210
"8142","DUBLIN AIRPORT",2017,12,6,5,2017-12-06 05:00:00,0,10.1,74,1023.2,13,200
"8143","DUBLIN AIRPORT",2017,12,6,6,2017-12-06 06:00:00,0,10.3,73,1022.2,14,200
"8144","DUBLIN AIRPORT",2017,12,6,7,2017-12-06 07:00:00,0,10.4,75,1021.2,15,200
"8145","DUBLIN AIRPORT",2017,12,6,8,2017-12-06 08:00:00,0,10.2,77,1020.4,15,200
"8146","DUBLIN AIRPORT",2017,12,6,9,2017-12-06 09:00:00,0,10.5,75,1019.4,16,200
"8147","DUBLIN AIRPORT",2017,12,6,10,2017-12-06 10:00:00,0,10.9,78,1018.6,17,210
"8148","DUBLIN AIRPORT",2017,12,6,11,2017-12-06 11:00:00,0,10.7,82,1018.1,20,210
"8149","DUBLIN AIRPORT",2017,12,6,12,2017-12-06 12:00:00,0,11.2,80,1016.6,19,200
"8150","DUBLIN AIRPORT",2017,12,6,13,2017-12-06 13:00:00,0,11.3,83,1015.4,18,200
"8151","DUBLIN AIRPORT",2017,12,6,14,2017-12-06 14:00:00,0,11.6,83,1013.9,17,210
"8152","DUBLIN AIRPORT",2017,12,6,15,2017-12-06 15:00:00,0,11.8,83,1012.6,21,210
"8153","DUBLIN AIRPORT",2017,12,6,16,2017-12-06 16:00:00,0,11.8,84,1011.1,21,210
"8154","DUBLIN AIRPORT",2017,12,6,17,2017-12-06 17:00:00,0,12.2,83,1009.9,19,210
"8155","DUBLIN AIRPORT",2017,12,6,18,2017-12-06 18:00:00,0,12.2,87,1008.7,21,200
"8156","DUBLIN AIRPORT",2017,12,6,19,2017-12-06 19:00:00,0,12.5,87,1007.6,19,210
"8157","DUBLIN AIRPORT",2017,12,6,20,2017-12-06 20:00:00,0,13.1,83,1006.1,19,210
"8158","DUBLIN AIRPORT",2017,12,6,21,2017-12-06 21:00:00,1,12.6,92,1004.8,20,200
"8159","DUBLIN AIRPORT",2017,12,6,22,2017-12-06 22:00:00,0.2,12.9,91,1003.3,20,200
"8160","DUBLIN AIRPORT",2017,12,6,23,2017-12-06 23:00:00,0.1,13.3,87,1002.2,19,210
"8161","DUBLIN AIRPORT",2017,12,7,0,2017-12-07,0,13.3,88,1001.2,19,210
"8162","DUBLIN AIRPORT",2017,12,7,1,2017-12-07 01:00:00,0,13.5,84,1000.3,18,220
"8163","DUBLIN AIRPORT",2017,12,7,2,2017-12-07 02:00:00,1.1,12.7,93,1000.1,19,220
"8164","DUBLIN AIRPORT",2017,12,7,3,2017-12-07 03:00:00,1.9,12.3,96,999.9,14,230
"8165","DUBLIN AIRPORT",2017,12,7,4,2017-12-07 04:00:00,1.1,8.4,88,1002.4,19,230
"8166","DUBLIN AIRPORT",2017,12,7,5,2017-12-07 05:00:00,0,7,84,1004.3,21,320
"8167","DUBLIN AIRPORT",2017,12,7,6,2017-12-07 06:00:00,0,5.2,78,1005.5,14,280
"8168","DUBLIN AIRPORT",2017,12,7,7,2017-12-07 07:00:00,0,5.1,78,1006.3,15,260
"8169","DUBLIN AIRPORT",2017,12,7,8,2017-12-07 08:00:00,0,4.4,84,1007.3,16,250
"8170","DUBLIN AIRPORT",2017,12,7,9,2017-12-07 09:00:00,0,4.6,82,1009.2,18,270
"8171","DUBLIN AIRPORT",2017,12,7,10,2017-12-07 10:00:00,0,5,81,1009.8,18,260
"8172","DUBLIN AIRPORT",2017,12,7,11,2017-12-07 11:00:00,0,5.5,78,1010.6,20,270
"8173","DUBLIN AIRPORT",2017,12,7,12,2017-12-07 12:00:00,0,5.9,77,1010.8,20,270
"8174","DUBLIN AIRPORT",2017,12,7,13,2017-12-07 13:00:00,0,5.7,77,1010.9,19,270
"8175","DUBLIN AIRPORT",2017,12,7,14,2017-12-07 14:00:00,0,6.1,74,1011.3,19,280
"8176","DUBLIN AIRPORT",2017,12,7,15,2017-12-07 15:00:00,0,4.6,79,1011.8,18,280
"8177","DUBLIN AIRPORT",2017,12,7,16,2017-12-07 16:00:00,0.2,3.5,85,1012.6,16,280
"8178","DUBLIN AIRPORT",2017,12,7,17,2017-12-07 17:00:00,0,3.3,79,1012.9,15,270
"8179","DUBLIN AIRPORT",2017,12,7,18,2017-12-07 18:00:00,0,3.1,78,1013.6,16,270
"8180","DUBLIN AIRPORT",2017,12,7,19,2017-12-07 19:00:00,0,2,84,1013.9,18,270
"8181","DUBLIN AIRPORT",2017,12,7,20,2017-12-07 20:00:00,0,1.7,83,1013.9,21,270
"8182","DUBLIN AIRPORT",2017,12,7,21,2017-12-07 21:00:00,0,1.4,83,1013.9,21,260
"8183","DUBLIN AIRPORT",2017,12,7,22,2017-12-07 22:00:00,0,1.1,85,1014.2,19,270
"8184","DUBLIN AIRPORT",2017,12,7,23,2017-12-07 23:00:00,0,1.1,87,1014.2,20,270
"8185","DUBLIN AIRPORT",2017,12,8,0,2017-12-08,0,1,88,1015.3,21,270
"8186","DUBLIN AIRPORT",2017,12,8,1,2017-12-08 01:00:00,0,1,92,1016.3,19,280
"8187","DUBLIN AIRPORT",2017,12,8,2,2017-12-08 02:00:00,0.1,0.7,92,1016.7,15,290
"8188","DUBLIN AIRPORT",2017,12,8,3,2017-12-08 03:00:00,0,0.8,92,1017.5,16,280
"8189","DUBLIN AIRPORT",2017,12,8,4,2017-12-08 04:00:00,0,0.5,92,1017.7,16,280
"8190","DUBLIN AIRPORT",2017,12,8,5,2017-12-08 05:00:00,0,0.3,96,1018.5,17,280
"8191","DUBLIN AIRPORT",2017,12,8,6,2017-12-08 06:00:00,0,0.5,90,1019.2,17,280
"8192","DUBLIN AIRPORT",2017,12,8,7,2017-12-08 07:00:00,0,0.3,90,1019.8,17,280
"8193","DUBLIN AIRPORT",2017,12,8,8,2017-12-08 08:00:00,0,0,90,1020.1,16,280
"8194","DUBLIN AIRPORT",2017,12,8,9,2017-12-08 09:00:00,0,0.1,92,1021.2,16,280
"8195","DUBLIN AIRPORT",2017,12,8,10,2017-12-08 10:00:00,0,0.7,88,1021.6,17,280
"8196","DUBLIN AIRPORT",2017,12,8,11,2017-12-08 11:00:00,0,1.2,87,1022.2,17,280
"8197","DUBLIN AIRPORT",2017,12,8,12,2017-12-08 12:00:00,0,1.8,89,1021.8,17,280
"8198","DUBLIN AIRPORT",2017,12,8,13,2017-12-08 13:00:00,0,2.1,85,1021.9,15,280
"8199","DUBLIN AIRPORT",2017,12,8,14,2017-12-08 14:00:00,0,2.6,79,1021.8,14,280
"8200","DUBLIN AIRPORT",2017,12,8,15,2017-12-08 15:00:00,0,2,84,1021.6,14,280
"8201","DUBLIN AIRPORT",2017,12,8,16,2017-12-08 16:00:00,0,1.6,85,1022.2,15,280
"8202","DUBLIN AIRPORT",2017,12,8,17,2017-12-08 17:00:00,0,0.7,90,1022.7,12,280
"8203","DUBLIN AIRPORT",2017,12,8,18,2017-12-08 18:00:00,0,0.8,90,1023.3,12,270
"8204","DUBLIN AIRPORT",2017,12,8,19,2017-12-08 19:00:00,0,0.9,90,1023.5,12,270
"8205","DUBLIN AIRPORT",2017,12,8,20,2017-12-08 20:00:00,0,0.3,92,1023.6,13,280
"8206","DUBLIN AIRPORT",2017,12,8,21,2017-12-08 21:00:00,0,0.5,92,1023.4,11,280
"8207","DUBLIN AIRPORT",2017,12,8,22,2017-12-08 22:00:00,0,-0.2,92,1023.3,11,280
"8208","DUBLIN AIRPORT",2017,12,8,23,2017-12-08 23:00:00,0,-0.3,94,1023.2,11,270
"8209","DUBLIN AIRPORT",2017,12,9,0,2017-12-09,0,-0.5,96,1023.1,11,270
"8210","DUBLIN AIRPORT",2017,12,9,1,2017-12-09 01:00:00,0,-0.7,94,1022.6,14,270
"8211","DUBLIN AIRPORT",2017,12,9,2,2017-12-09 02:00:00,0,-0.9,94,1022.2,13,270
"8212","DUBLIN AIRPORT",2017,12,9,3,2017-12-09 03:00:00,0,-0.8,92,1021.9,11,270
"8213","DUBLIN AIRPORT",2017,12,9,4,2017-12-09 04:00:00,0,-1.4,93,1021.3,11,270
"8214","DUBLIN AIRPORT",2017,12,9,5,2017-12-09 05:00:00,0,-0.8,94,1020.9,11,260
"8215","DUBLIN AIRPORT",2017,12,9,6,2017-12-09 06:00:00,0,0,92,1020.2,8,250
"8216","DUBLIN AIRPORT",2017,12,9,7,2017-12-09 07:00:00,0,0.1,92,1019.7,10,250
"8217","DUBLIN AIRPORT",2017,12,9,8,2017-12-09 08:00:00,0,0.6,90,1019.1,9,250
"8218","DUBLIN AIRPORT",2017,12,9,9,2017-12-09 09:00:00,0,0.6,90,1018.3,10,250
"8219","DUBLIN AIRPORT",2017,12,9,10,2017-12-09 10:00:00,0,1,87,1017.5,10,250
"8220","DUBLIN AIRPORT",2017,12,9,11,2017-12-09 11:00:00,0,1.8,83,1016.8,10,240
"8221","DUBLIN AIRPORT",2017,12,9,12,2017-12-09 12:00:00,0,2.2,82,1015.8,8,270
"8222","DUBLIN AIRPORT",2017,12,9,13,2017-12-09 13:00:00,0,2.3,82,1014.7,10,250
"8223","DUBLIN AIRPORT",2017,12,9,14,2017-12-09 14:00:00,0,2.8,82,1013.3,9,250
"8224","DUBLIN AIRPORT",2017,12,9,15,2017-12-09 15:00:00,0,2.5,87,1011.9,9,250
"8225","DUBLIN AIRPORT",2017,12,9,16,2017-12-09 16:00:00,0,2.3,86,1010.8,7,240
"8226","DUBLIN AIRPORT",2017,12,9,17,2017-12-09 17:00:00,0,1.9,83,1009.9,6,240
"8227","DUBLIN AIRPORT",2017,12,9,18,2017-12-09 18:00:00,0,1.4,83,1008.6,6,240
"8228","DUBLIN AIRPORT",2017,12,9,19,2017-12-09 19:00:00,0,0.4,86,1007.6,5,230
"8229","DUBLIN AIRPORT",2017,12,9,20,2017-12-09 20:00:00,0,-0.7,90,1005.8,7,200
"8230","DUBLIN AIRPORT",2017,12,9,21,2017-12-09 21:00:00,0,0.2,86,1004.1,5,200
"8231","DUBLIN AIRPORT",2017,12,9,22,2017-12-09 22:00:00,0,0,86,1002,4,110
"8232","DUBLIN AIRPORT",2017,12,9,23,2017-12-09 23:00:00,0,0.2,88,999.4,6,110
"8233","DUBLIN AIRPORT",2017,12,10,0,2017-12-10,0,0.7,86,996.8,6,100
"8234","DUBLIN AIRPORT",2017,12,10,1,2017-12-10 01:00:00,0,3.7,76,994.3,10,130
"8235","DUBLIN AIRPORT",2017,12,10,2,2017-12-10 02:00:00,0,3.5,90,991.7,12,120
"8236","DUBLIN AIRPORT",2017,12,10,3,2017-12-10 03:00:00,1.1,3.3,91,988.4,14,110
"8237","DUBLIN AIRPORT",2017,12,10,4,2017-12-10 04:00:00,1.9,2.8,95,986.1,16,110
"8238","DUBLIN AIRPORT",2017,12,10,5,2017-12-10 05:00:00,2.8,1.9,94,984.5,17,110
"8239","DUBLIN AIRPORT",2017,12,10,6,2017-12-10 06:00:00,2,1.6,94,982.9,17,80
"8240","DUBLIN AIRPORT",2017,12,10,7,2017-12-10 07:00:00,1.9,2.1,95,981.9,17,80
"8241","DUBLIN AIRPORT",2017,12,10,8,2017-12-10 08:00:00,1.6,2,94,981.5,17,80
"8242","DUBLIN AIRPORT",2017,12,10,9,2017-12-10 09:00:00,0.8,2.4,91,981,14,80
"8243","DUBLIN AIRPORT",2017,12,10,10,2017-12-10 10:00:00,0.5,2.4,89,981,14,90
"8244","DUBLIN AIRPORT",2017,12,10,11,2017-12-10 11:00:00,0.1,3.4,75,980.7,12,80
"8245","DUBLIN AIRPORT",2017,12,10,12,2017-12-10 12:00:00,0,3.9,70,980.4,12,80
"8246","DUBLIN AIRPORT",2017,12,10,13,2017-12-10 13:00:00,0.2,2.2,91,980.6,9,80
"8247","DUBLIN AIRPORT",2017,12,10,14,2017-12-10 14:00:00,0.1,2.2,89,980.6,8,80
"8248","DUBLIN AIRPORT",2017,12,10,15,2017-12-10 15:00:00,0.2,2.5,77,980.8,9,20
"8249","DUBLIN AIRPORT",2017,12,10,16,2017-12-10 16:00:00,0,1.6,78,981.3,13,10
"8250","DUBLIN AIRPORT",2017,12,10,17,2017-12-10 17:00:00,0,0.5,77,981.8,13,20
"8251","DUBLIN AIRPORT",2017,12,10,18,2017-12-10 18:00:00,0,-0.5,79,982.5,11,10
"8252","DUBLIN AIRPORT",2017,12,10,19,2017-12-10 19:00:00,0,-0.7,79,983.2,10,340
"8253","DUBLIN AIRPORT",2017,12,10,20,2017-12-10 20:00:00,0,-0.9,79,983.8,10,350
"8254","DUBLIN AIRPORT",2017,12,10,21,2017-12-10 21:00:00,0,-1.3,83,984.7,10,340
"8255","DUBLIN AIRPORT",2017,12,10,22,2017-12-10 22:00:00,0,-1.9,84,985.4,11,340
"8256","DUBLIN AIRPORT",2017,12,10,23,2017-12-10 23:00:00,0,-2.4,84,985.9,10,330
"8257","DUBLIN AIRPORT",2017,12,11,0,2017-12-11,0,-3,86,986.5,9,330
"8258","DUBLIN AIRPORT",2017,12,11,1,2017-12-11 01:00:00,0,-2.9,86,987,9,310
"8259","DUBLIN AIRPORT",2017,12,11,2,2017-12-11 02:00:00,0,-2.9,86,987.5,9,310
"8260","DUBLIN AIRPORT",2017,12,11,3,2017-12-11 03:00:00,0,-3.4,86,988.1,9,310
"8261","DUBLIN AIRPORT",2017,12,11,4,2017-12-11 04:00:00,0,-3.3,88,988.3,9,310
"8262","DUBLIN AIRPORT",2017,12,11,5,2017-12-11 05:00:00,0,-4.4,90,988.7,9,300
"8263","DUBLIN AIRPORT",2017,12,11,6,2017-12-11 06:00:00,0,-3.6,93,988.9,9,290
"8264","DUBLIN AIRPORT",2017,12,11,7,2017-12-11 07:00:00,0,-3.3,95,989.6,10,290
"8265","DUBLIN AIRPORT",2017,12,11,8,2017-12-11 08:00:00,0,-2.8,95,990.5,8,290
"8266","DUBLIN AIRPORT",2017,12,11,9,2017-12-11 09:00:00,0,-2.2,95,991.4,8,290
"8267","DUBLIN AIRPORT",2017,12,11,10,2017-12-11 10:00:00,0,-1.3,96,992.3,9,270
"8268","DUBLIN AIRPORT",2017,12,11,11,2017-12-11 11:00:00,0,0.2,92,993,8,270
"8269","DUBLIN AIRPORT",2017,12,11,12,2017-12-11 12:00:00,0,1.5,92,993.6,10,290
"8270","DUBLIN AIRPORT",2017,12,11,13,2017-12-11 13:00:00,0,2.5,89,993.8,12,290
"8271","DUBLIN AIRPORT",2017,12,11,14,2017-12-11 14:00:00,0,3.6,88,994.5,13,300
"8272","DUBLIN AIRPORT",2017,12,11,15,2017-12-11 15:00:00,0,2.9,88,995.3,13,310
"8273","DUBLIN AIRPORT",2017,12,11,16,2017-12-11 16:00:00,0,2.5,89,996.6,13,310
"8274","DUBLIN AIRPORT",2017,12,11,17,2017-12-11 17:00:00,0,1.8,91,997.4,11,310
"8275","DUBLIN AIRPORT",2017,12,11,18,2017-12-11 18:00:00,0,1.2,90,998.3,13,300
"8276","DUBLIN AIRPORT",2017,12,11,19,2017-12-11 19:00:00,0,1.2,90,1000,11,300
"8277","DUBLIN AIRPORT",2017,12,11,20,2017-12-11 20:00:00,0,1.2,90,1001.2,10,290
"8278","DUBLIN AIRPORT",2017,12,11,21,2017-12-11 21:00:00,0,0.7,92,1001.9,12,280
"8279","DUBLIN AIRPORT",2017,12,11,22,2017-12-11 22:00:00,0,0.8,92,1002.3,9,290
"8280","DUBLIN AIRPORT",2017,12,11,23,2017-12-11 23:00:00,0,0.5,92,1003.3,11,280
"8281","DUBLIN AIRPORT",2017,12,12,0,2017-12-12,0,-0.3,94,1004,11,280
"8282","DUBLIN AIRPORT",2017,12,12,1,2017-12-12 01:00:00,0,-0.3,94,1004.6,10,270
"8283","DUBLIN AIRPORT",2017,12,12,2,2017-12-12 02:00:00,0,-0.1,94,1005.7,10,260
"8284","DUBLIN AIRPORT",2017,12,12,3,2017-12-12 03:00:00,0,-0.3,96,1005.6,10,270
"8285","DUBLIN AIRPORT",2017,12,12,4,2017-12-12 04:00:00,0,0.6,92,1005.8,12,250
"8286","DUBLIN AIRPORT",2017,12,12,5,2017-12-12 05:00:00,0,0.3,94,1005.8,11,250
"8287","DUBLIN AIRPORT",2017,12,12,6,2017-12-12 06:00:00,0,0.3,96,1006.1,11,260
"8288","DUBLIN AIRPORT",2017,12,12,7,2017-12-12 07:00:00,0,1,94,1006.4,10,250
"8289","DUBLIN AIRPORT",2017,12,12,8,2017-12-12 08:00:00,0,1.4,92,1006,9,250
"8290","DUBLIN AIRPORT",2017,12,12,9,2017-12-12 09:00:00,0,2,91,1006.2,8,240
"8291","DUBLIN AIRPORT",2017,12,12,10,2017-12-12 10:00:00,0,2.2,91,1005.5,7,220
"8292","DUBLIN AIRPORT",2017,12,12,11,2017-12-12 11:00:00,0,3.4,86,1005.5,8,230
"8293","DUBLIN AIRPORT",2017,12,12,12,2017-12-12 12:00:00,0,4.1,85,1004.9,10,220
"8294","DUBLIN AIRPORT",2017,12,12,13,2017-12-12 13:00:00,0,4.9,81,1003.7,10,220
"8295","DUBLIN AIRPORT",2017,12,12,14,2017-12-12 14:00:00,0,5.1,81,1002.8,10,210
"8296","DUBLIN AIRPORT",2017,12,12,15,2017-12-12 15:00:00,0.1,4.6,87,1001.6,12,200
"8297","DUBLIN AIRPORT",2017,12,12,16,2017-12-12 16:00:00,0.6,5.2,92,1000.5,11,200
"8298","DUBLIN AIRPORT",2017,12,12,17,2017-12-12 17:00:00,0,5.2,92,1000.3,14,220
"8299","DUBLIN AIRPORT",2017,12,12,18,2017-12-12 18:00:00,0.1,5.8,92,1000.7,19,240
"8300","DUBLIN AIRPORT",2017,12,12,19,2017-12-12 19:00:00,0,5.3,92,1001,14,260
"8301","DUBLIN AIRPORT",2017,12,12,20,2017-12-12 20:00:00,0,4.9,90,1001.3,15,260
"8302","DUBLIN AIRPORT",2017,12,12,21,2017-12-12 21:00:00,0,4.6,92,1001.3,14,260
"8303","DUBLIN AIRPORT",2017,12,12,22,2017-12-12 22:00:00,0,5,89,1001.1,13,260
"8304","DUBLIN AIRPORT",2017,12,12,23,2017-12-12 23:00:00,0,5.5,86,1001.1,15,250
"8305","DUBLIN AIRPORT",2017,12,13,0,2017-12-13,0,5.4,87,1001,14,250
"8306","DUBLIN AIRPORT",2017,12,13,1,2017-12-13 01:00:00,0,5.5,87,1000.3,15,240
"8307","DUBLIN AIRPORT",2017,12,13,2,2017-12-13 02:00:00,0,5.6,89,1000,13,240
"8308","DUBLIN AIRPORT",2017,12,13,3,2017-12-13 03:00:00,0.1,5.5,92,999.4,13,240
"8309","DUBLIN AIRPORT",2017,12,13,4,2017-12-13 04:00:00,0,6,89,998,13,230
"8310","DUBLIN AIRPORT",2017,12,13,5,2017-12-13 05:00:00,0,6.2,89,996.6,17,230
"8311","DUBLIN AIRPORT",2017,12,13,6,2017-12-13 06:00:00,0,6.1,88,995.3,18,230
"8312","DUBLIN AIRPORT",2017,12,13,7,2017-12-13 07:00:00,0,6.4,86,994.1,20,230
"8313","DUBLIN AIRPORT",2017,12,13,8,2017-12-13 08:00:00,0.1,6,94,993.1,19,230
"8314","DUBLIN AIRPORT",2017,12,13,9,2017-12-13 09:00:00,1.8,6,91,992.9,20,250
"8315","DUBLIN AIRPORT",2017,12,13,10,2017-12-13 10:00:00,0.1,5.8,86,992.5,18,250
"8316","DUBLIN AIRPORT",2017,12,13,11,2017-12-13 11:00:00,0,5.2,81,992.9,21,260
"8317","DUBLIN AIRPORT",2017,12,13,12,2017-12-13 12:00:00,0,5,76,992.6,21,270
"8318","DUBLIN AIRPORT",2017,12,13,13,2017-12-13 13:00:00,0.1,4.9,75,991.6,22,270
"8319","DUBLIN AIRPORT",2017,12,13,14,2017-12-13 14:00:00,0,4.8,74,990.6,19,270
"8320","DUBLIN AIRPORT",2017,12,13,15,2017-12-13 15:00:00,0,4.2,79,990.3,18,250
"8321","DUBLIN AIRPORT",2017,12,13,16,2017-12-13 16:00:00,0.9,2.2,93,990,17,250
"8322","DUBLIN AIRPORT",2017,12,13,17,2017-12-13 17:00:00,1.3,1.2,96,990.1,16,270
"8323","DUBLIN AIRPORT",2017,12,13,18,2017-12-13 18:00:00,0.1,2,91,990.3,18,250
"8324","DUBLIN AIRPORT",2017,12,13,19,2017-12-13 19:00:00,0,1.2,89,990.7,21,260
"8325","DUBLIN AIRPORT",2017,12,13,20,2017-12-13 20:00:00,0,1.5,91,990.8,19,260
"8326","DUBLIN AIRPORT",2017,12,13,21,2017-12-13 21:00:00,0.2,2.2,91,990.5,18,250
"8327","DUBLIN AIRPORT",2017,12,13,22,2017-12-13 22:00:00,0,2.7,89,990.4,21,250
"8328","DUBLIN AIRPORT",2017,12,13,23,2017-12-13 23:00:00,0,3.1,88,990.7,21,260
"8329","DUBLIN AIRPORT",2017,12,14,0,2017-12-14,0.1,3.1,86,990.9,23,260
"8330","DUBLIN AIRPORT",2017,12,14,1,2017-12-14 01:00:00,0.4,2.7,91,990.9,22,260
"8331","DUBLIN AIRPORT",2017,12,14,2,2017-12-14 02:00:00,0,2.6,89,990.5,19,240
"8332","DUBLIN AIRPORT",2017,12,14,3,2017-12-14 03:00:00,0.1,2.5,86,990,22,250
"8333","DUBLIN AIRPORT",2017,12,14,4,2017-12-14 04:00:00,0,2.3,89,989.1,25,260
"8334","DUBLIN AIRPORT",2017,12,14,5,2017-12-14 05:00:00,0,2.4,86,989,24,260
"8335","DUBLIN AIRPORT",2017,12,14,6,2017-12-14 06:00:00,0,2,87,988.5,23,250
"8336","DUBLIN AIRPORT",2017,12,14,7,2017-12-14 07:00:00,0,2.6,88,988.3,21,250
"8337","DUBLIN AIRPORT",2017,12,14,8,2017-12-14 08:00:00,0,1.8,89,987.7,20,250
"8338","DUBLIN AIRPORT",2017,12,14,9,2017-12-14 09:00:00,0,2.5,86,987.2,21,250
"8339","DUBLIN AIRPORT",2017,12,14,10,2017-12-14 10:00:00,0,2.7,88,986.5,22,250
"8340","DUBLIN AIRPORT",2017,12,14,11,2017-12-14 11:00:00,0,3.9,87,985.5,23,250
"8341","DUBLIN AIRPORT",2017,12,14,12,2017-12-14 12:00:00,0,4.6,82,985.2,22,250
"8342","DUBLIN AIRPORT",2017,12,14,13,2017-12-14 13:00:00,0,5.4,80,984.8,21,250
"8343","DUBLIN AIRPORT",2017,12,14,14,2017-12-14 14:00:00,0,4.8,89,985.2,21,270
"8344","DUBLIN AIRPORT",2017,12,14,15,2017-12-14 15:00:00,0,4.4,89,986.4,17,270
"8345","DUBLIN AIRPORT",2017,12,14,16,2017-12-14 16:00:00,0,3.7,90,988,13,290
"8346","DUBLIN AIRPORT",2017,12,14,17,2017-12-14 17:00:00,0,3.3,91,989.2,12,270
"8347","DUBLIN AIRPORT",2017,12,14,18,2017-12-14 18:00:00,0,3.3,90,989.6,15,270
"8348","DUBLIN AIRPORT",2017,12,14,19,2017-12-14 19:00:00,0,3.4,88,990.8,15,270
"8349","DUBLIN AIRPORT",2017,12,14,20,2017-12-14 20:00:00,0,2.9,91,991.1,18,260
